rate_id,season_name,price_multiplier,listing_id
110113,Summer Peak,1.05,23217530
110114,Summer Peak,1.23,23218152
110115,Summer Peak,1.11,23218579
110116,Winter Off-Peak,0.87,23219361
110117,Spring Break,0.88,23219659
110118,Summer Peak,1.31,23221495
110119,Summer Peak,1.05,23221581
110120,Summer Peak,1.39,23222091
110121,Spring Break,1.43,23222310
110122,Spring Break,1.48,23222680
110123,Winter Off-Peak,1.23,23223028
110124,Summer Peak,1.32,23229152
110125,Spring Break,1.36,23230395
110126,Spring Break,1.37,23232087
110127,Winter Off-Peak,1.37,23233925
110128,Spring Break,1.33,23235101
110129,Summer Peak,1.3,23235139
110130,Winter Off-Peak,0.88,23235654
110131,Summer Peak,0.91,23235762
110132,Winter Off-Peak,1.11,23236828
110133,Winter Off-Peak,1.3,23237952
110134,Summer Peak,0.89,23238781
110135,Winter Off-Peak,1.4,23240738
110136,Summer Peak,1.14,23247351
110137,Spring Break,1.12,23247442
110138,Winter Off-Peak,0.98,23247514
110139,Spring Break,1.13,23249573
110140,Spring Break,0.98,23250710
110141,Summer Peak,1.04,23251395
110142,Winter Off-Peak,0.81,23251417
110143,Summer Peak,1.22,23251775
110144,Spring Break,1.31,23252265
110145,Spring Break,1.25,23252443
110146,Winter Off-Peak,1.27,23252588
110147,Spring Break,0.96,23253216
110148,Winter Off-Peak,1.14,23254023
110149,Winter Off-Peak,0.97,23254776
110150,Spring Break,1.38,23254924
110151,Summer Peak,1.35,23255800
110152,Winter Off-Peak,0.96,23256023
110153,Spring Break,1.06,23256828
110154,Spring Break,0.81,23256946
110155,Spring Break,1.48,23258602
110156,Winter Off-Peak,1.34,23258639
110157,Summer Peak,1.33,23258724
110158,Winter Off-Peak,1.29,23262857
110159,Summer Peak,0.82,23264421
110160,Summer Peak,1.3,23265699
110161,Winter Off-Peak,1.46,23268810
110162,Spring Break,1.21,23269735
110163,Summer Peak,1.4,23270879
110164,Spring Break,1.21,23271408
110165,Summer Peak,0.89,23271535
110166,Spring Break,1.36,23271736
110167,Summer Peak,0.83,23273676
110168,Spring Break,1.29,23273907
110169,Spring Break,0.91,23274386
110170,Winter Off-Peak,1.28,23274936
110171,Winter Off-Peak,1.14,23275013
110172,Summer Peak,0.89,23275777
110173,Spring Break,1.22,23277230
110174,Summer Peak,1.08,23277442
110175,Spring Break,1.01,23278026
110176,Summer Peak,1.35,23285672
110177,Spring Break,1.07,23285903
110178,Spring Break,1.19,23287403
110179,Summer Peak,1.11,23288584
110180,Spring Break,0.89,23288667
110181,Spring Break,0.84,23289645
110182,Winter Off-Peak,1.1,23289674
110183,Winter Off-Peak,1.2,23289837
110184,Summer Peak,1.27,23290010
110185,Winter Off-Peak,1.23,23290041
110186,Summer Peak,1.17,23290179
110187,Summer Peak,1.23,23292216
110188,Spring Break,1.16,23292982
110189,Summer Peak,1.01,23293483
110190,Spring Break,1.44,23293946
110191,Spring Break,1.31,23294354
110192,Summer Peak,1.11,23300336
110193,Winter Off-Peak,1.14,23301706
110194,Winter Off-Peak,1.12,23302260
110195,Spring Break,1.28,23302837
110196,Winter Off-Peak,1.14,23303297
110197,Spring Break,0.8,23304014
110198,Summer Peak,1.37,23304600
110199,Winter Off-Peak,1.2,23305380
110200,Winter Off-Peak,0.82,23306531
110201,Summer Peak,1.05,23307047
110202,Summer Peak,1.06,23307503
110203,Spring Break,1.18,23308318
110204,Winter Off-Peak,0.81,23308563
110205,Spring Break,1.23,23310309
110206,Winter Off-Peak,1.05,23311118
110207,Spring Break,1.33,23311374
110208,Summer Peak,1.32,23311527
110209,Summer Peak,1.21,23311756
110210,Winter Off-Peak,1.03,23312379
110211,Winter Off-Peak,1.23,23312524
110212,Winter Off-Peak,0.91,23317650
110213,Spring Break,1.35,23319467
110214,Spring Break,1.24,23320351
110215,Summer Peak,0.86,23322641
110216,Winter Off-Peak,1.43,23322737
110217,Summer Peak,0.91,23322795
110218,Summer Peak,1.44,23323530
110219,Spring Break,1.15,23324479
110220,Spring Break,1.4,23325238
110221,Summer Peak,0.9,23327138
110222,Summer Peak,1.29,23327774
110223,Spring Break,0.82,23329332
110224,Winter Off-Peak,1.35,23329993
110225,Winter Off-Peak,1.38,23334645
110226,Winter Off-Peak,0.88,23335839
110227,Spring Break,1.43,23336877
110228,Winter Off-Peak,1.26,23337201
110229,Summer Peak,1.41,23338901
110230,Winter Off-Peak,1.1,23339298
110231,Summer Peak,1.3,23340718
110232,Summer Peak,0.84,23342782
110233,Winter Off-Peak,1.17,23343836
110234,Winter Off-Peak,1.37,23344008
110235,Summer Peak,1.44,23344243
110236,Spring Break,1.34,23344293
110237,Spring Break,1.25,23351120
110238,Summer Peak,0.95,23352462
110239,Winter Off-Peak,0.88,23353173
110240,Spring Break,1.45,23353909
110241,Spring Break,1.24,23354284
110242,Spring Break,1.43,23354992
110243,Winter Off-Peak,0.9,23355035
110244,Summer Peak,0.92,23355382
110245,Spring Break,0.87,23355877
110246,Summer Peak,1.34,23357738
110247,Spring Break,0.87,23357789
110248,Spring Break,1.14,23358593
110249,Spring Break,1.48,23358691
110250,Spring Break,0.91,23359277
110251,Spring Break,1.03,23360409
110252,Summer Peak,1.34,23361038
110253,Winter Off-Peak,1.02,23363336
110254,Summer Peak,1.16,23369253
110255,Spring Break,0.98,23369528
110256,Spring Break,1.3,23369859
110257,Winter Off-Peak,1.26,23369991
110258,Spring Break,1.47,23370484
110259,Spring Break,1.29,23372015
110260,Spring Break,0.87,23372850
110261,Winter Off-Peak,1.23,23373090
110262,Summer Peak,1.15,23373453
110263,Winter Off-Peak,1.44,23374229
110264,Winter Off-Peak,1.45,23375014
110265,Spring Break,1.12,23375874
110266,Winter Off-Peak,1.12,23376196
110267,Summer Peak,1.06,23376943
110268,Summer Peak,1.07,23377365
110269,Summer Peak,1.16,23377410
110270,Spring Break,1.43,23377429
110271,Winter Off-Peak,1.19,23377713
110272,Summer Peak,1.48,23377720
110273,Spring Break,0.85,23377781
110274,Spring Break,1.06,23377961
110275,Spring Break,0.95,23378076
110276,Winter Off-Peak,1.39,23378120
110277,Summer Peak,1.38,23378281
110278,Spring Break,1.4,23378803
110279,Winter Off-Peak,1.03,23378815
110280,Spring Break,1.18,23378828
110281,Summer Peak,1.38,23379996
110282,Summer Peak,1.03,23380590
110283,Winter Off-Peak,1.09,23381157
110284,Summer Peak,1.01,23385738
110285,Summer Peak,1.03,23385746
110286,Spring Break,0.84,23387463
110287,Winter Off-Peak,1.03,23388053
110288,Winter Off-Peak,1.13,23389451
110289,Winter Off-Peak,1.01,23389897
110290,Spring Break,0.81,23392375
110291,Spring Break,0.84,23393043
110292,Spring Break,0.91,23394849
110293,Spring Break,0.8,23400115
110294,Summer Peak,1.26,23402559
110295,Winter Off-Peak,0.94,23404901
110296,Spring Break,1.14,23412268
110297,Summer Peak,0.88,23413509
110298,Summer Peak,1.35,23416448
110299,Winter Off-Peak,0.89,23416536
110300,Winter Off-Peak,1.13,23417242
110301,Winter Off-Peak,0.95,23417781
110302,Summer Peak,0.87,23421363
110303,Summer Peak,0.96,23425584
110304,Winter Off-Peak,0.97,23427160
110305,Summer Peak,1.07,23429074
110306,Summer Peak,1.2,23429109
110307,Summer Peak,1.23,23429757
110308,Winter Off-Peak,0.86,23430085
110309,Spring Break,1.21,23431200
110310,Spring Break,1.08,23432542
110311,Summer Peak,1.29,23433516
110312,Winter Off-Peak,1.22,23433518
110313,Summer Peak,0.95,23433585
110314,Summer Peak,1.47,23433996
110315,Summer Peak,0.81,23434675
110316,Spring Break,0.9,23434788
110317,Summer Peak,0.93,23435040
110318,Winter Off-Peak,1.39,23435615
110319,Summer Peak,1.15,23435772
110320,Spring Break,1.47,23435916
110321,Winter Off-Peak,1.37,23436140
110322,Summer Peak,1.04,23436576
110323,Spring Break,1.48,23437204
110324,Winter Off-Peak,1.41,23437788
110325,Spring Break,1.4,23437793
110326,Spring Break,0.85,23438247
110327,Summer Peak,1.34,23439376
110328,Spring Break,1.15,23439529
110329,Spring Break,1.05,23449499
110330,Summer Peak,0.88,23449907
110331,Spring Break,1.43,23450331
110332,Winter Off-Peak,1.39,23450541
110333,Winter Off-Peak,1.44,23450601
110334,Summer Peak,1.47,23451100
110335,Spring Break,1.24,23451337
110336,Winter Off-Peak,0.9,23451817
110337,Winter Off-Peak,1.02,23452076
110338,Summer Peak,1.15,23452435
110339,Spring Break,1.43,23453013
110340,Spring Break,1.33,23454165
110341,Spring Break,1.01,23454631
110342,Summer Peak,1.45,23455106
110343,Summer Peak,1.3,23455982
110344,Winter Off-Peak,1.03,23456596
110345,Spring Break,0.9,23456621
110346,Summer Peak,1.11,23461056
110347,Spring Break,0.94,23462240
110348,Winter Off-Peak,1.04,23462813
110349,Summer Peak,0.82,23463017
110350,Winter Off-Peak,1.17,23464662
110351,Winter Off-Peak,1.16,23464702
110352,Winter Off-Peak,0.91,23465208
110353,Spring Break,0.91,23465498
110354,Winter Off-Peak,0.93,23465912
110355,Spring Break,1.17,23466034
110356,Summer Peak,1.16,23466099
110357,Winter Off-Peak,1.35,23466335
110358,Spring Break,1.29,23466360
110359,Winter Off-Peak,1.3,23466594
110360,Summer Peak,1.42,23467126
110361,Winter Off-Peak,0.95,23467186
110362,Spring Break,0.84,23468785
110363,Winter Off-Peak,1.43,23469535
110364,Winter Off-Peak,1.48,23469548
110365,Summer Peak,1.31,23470849
110366,Winter Off-Peak,0.97,23470928
110367,Summer Peak,1.19,23476922
110368,Winter Off-Peak,1.04,23477827
110369,Spring Break,1.24,23478580
110370,Spring Break,1.4,23479042
110371,Summer Peak,0.84,23480048
110372,Winter Off-Peak,0.92,23480510
110373,Summer Peak,0.95,23481234
110374,Spring Break,0.88,23482476
110375,Spring Break,1.18,23483134
110376,Winter Off-Peak,0.82,23483266
110377,Winter Off-Peak,0.97,23483467
110378,Summer Peak,0.92,23483525
110379,Winter Off-Peak,0.99,23483570
110380,Summer Peak,1.3,23484236
110381,Spring Break,1.35,23484328
110382,Spring Break,1.05,23485307
110383,Winter Off-Peak,1.42,23485972
110384,Summer Peak,1.2,23486333
110385,Spring Break,1.21,23486966
110386,Summer Peak,1.3,23487775
110387,Winter Off-Peak,0.87,23487824
110388,Spring Break,0.98,23488012
110389,Summer Peak,1.01,23488098
110390,Spring Break,1.04,23488488
110391,Spring Break,1.34,23489726
110392,Spring Break,1.29,23495421
110393,Summer Peak,1.09,23496215
110394,Summer Peak,1.49,23497936
110395,Summer Peak,1.21,23500071
110396,Summer Peak,1.26,23501343
110397,Winter Off-Peak,1.16,23502842
110398,Spring Break,0.94,23504940
110399,Spring Break,1.19,23505465
110400,Winter Off-Peak,0.92,23505645
110401,Winter Off-Peak,1.49,23506770
110402,Summer Peak,1.29,23507660
110403,Spring Break,1.07,23508191
110404,Winter Off-Peak,1.27,23508567
110405,Spring Break,1.27,23513769
110406,Summer Peak,1.05,23514583
110407,Summer Peak,0.81,23514938
110408,Spring Break,0.9,23514988
110409,Summer Peak,1.15,23515323
110410,Summer Peak,1.23,23516943
110411,Winter Off-Peak,0.97,23516999
110412,Winter Off-Peak,1.46,23517220
110413,Winter Off-Peak,1.47,23519107
110414,Spring Break,0.86,23520803
110415,Summer Peak,0.99,23520855
110416,Summer Peak,1.03,23521858
110417,Summer Peak,1.3,23523123
110418,Spring Break,1.15,23524819
110419,Winter Off-Peak,1.06,23525066
110420,Summer Peak,1.33,23527260
110421,Summer Peak,1.17,23527821
110422,Spring Break,0.93,23528303
110423,Spring Break,0.81,23528984
110424,Spring Break,0.84,23529395
110425,Winter Off-Peak,0.97,23535132
110426,Winter Off-Peak,1.34,23535279
110427,Summer Peak,0.87,23536265
110428,Summer Peak,1.21,23537317
110429,Spring Break,0.82,23538486
110430,Winter Off-Peak,1.25,23538694
110431,Summer Peak,1.07,23538841
110432,Summer Peak,1.33,23539037
110433,Winter Off-Peak,0.99,23540194
110434,Summer Peak,0.81,23541020
110435,Winter Off-Peak,0.92,23541451
110436,Spring Break,1.31,23542115
110437,Summer Peak,1.27,23544438
110438,Spring Break,1.03,23544588
110439,Winter Off-Peak,1.01,23545346
110440,Summer Peak,1.27,23545793
110441,Winter Off-Peak,1.32,23546631
110442,Spring Break,1.28,23548260
110443,Spring Break,0.99,23549904
110444,Spring Break,1.21,23554330
110445,Winter Off-Peak,1.41,23556041
110446,Summer Peak,1.15,23557996
110447,Spring Break,0.98,23559016
110448,Winter Off-Peak,1.03,23559210
110449,Summer Peak,1.5,23560164
110450,Winter Off-Peak,0.85,23560187
110451,Spring Break,0.85,23561980
110452,Summer Peak,1.17,23563112
110453,Winter Off-Peak,1.04,23565616
110454,Winter Off-Peak,1.17,23565653
110455,Summer Peak,1.19,23565676
110456,Summer Peak,1.25,23565947
110457,Spring Break,1.09,23566549
110458,Winter Off-Peak,1.05,23568057
110459,Summer Peak,1.25,23572577
110460,Winter Off-Peak,1.19,23573326
110461,Winter Off-Peak,1.01,23573383
110462,Summer Peak,1.22,23574142
110463,Spring Break,1.44,23574875
110464,Winter Off-Peak,0.94,23575012
110465,Summer Peak,1.35,23575358
110466,Winter Off-Peak,0.82,23576132
110467,Winter Off-Peak,1.09,23576986
110468,Winter Off-Peak,1.35,23578232
110469,Winter Off-Peak,0.9,23579457
110470,Spring Break,1.08,23580002
110471,Summer Peak,1.48,23580147
110472,Summer Peak,1.36,23581183
110473,Winter Off-Peak,0.87,23582263
110474,Winter Off-Peak,1.44,23582566
110475,Summer Peak,0.93,23582823
110476,Winter Off-Peak,1.07,23583380
110477,Spring Break,1.11,23583435
110478,Spring Break,1.37,23584115
110479,Winter Off-Peak,1.26,23584507
110480,Winter Off-Peak,0.99,23586315
110481,Winter Off-Peak,0.82,23593409
110482,Summer Peak,0.98,23593582
110483,Summer Peak,0.87,23593710
110484,Spring Break,0.94,23594177
110485,Summer Peak,1.17,23595013
110486,Winter Off-Peak,0.8,23595420
110487,Spring Break,1.29,23596025
110488,Spring Break,1.1,23596665
110489,Spring Break,0.88,23597076
110490,Spring Break,0.85,23597323
110491,Spring Break,1.39,23598012
110492,Summer Peak,0.93,23601676
110493,Summer Peak,1.39,23605182
110494,Summer Peak,1.12,23605302
110495,Winter Off-Peak,0.94,23605375
110496,Spring Break,1.33,23606434
110497,Winter Off-Peak,0.96,23606468
110498,Summer Peak,1.41,23606605
110499,Summer Peak,1.47,23606804
110500,Summer Peak,1.46,23607625
110501,Spring Break,1.47,23608085
110502,Summer Peak,1.26,23608594
110503,Summer Peak,1.0,23608665
110504,Summer Peak,1.31,23608727
110505,Summer Peak,1.06,23609407
110506,Spring Break,1.47,23609559
110507,Summer Peak,0.81,23610064
110508,Summer Peak,1.26,23610557
110509,Summer Peak,0.97,23610982
110510,Winter Off-Peak,0.96,23611312
110511,Spring Break,0.8,23612284
110512,Winter Off-Peak,1.32,23612681
110513,Summer Peak,0.85,23612811
110514,Spring Break,1.02,23612855
110515,Spring Break,1.17,23612962
110516,Winter Off-Peak,1.38,23613174
110517,Winter Off-Peak,1.44,23613576
110518,Winter Off-Peak,0.95,23613688
110519,Summer Peak,1.05,23613805
110520,Summer Peak,0.85,23614276
110521,Spring Break,1.14,23614417
110522,Spring Break,0.91,23620624
110523,Winter Off-Peak,1.38,23620728
110524,Summer Peak,1.31,23622168
110525,Winter Off-Peak,1.15,23623267
110526,Winter Off-Peak,1.31,23624930
110527,Summer Peak,0.87,23626799
110528,Summer Peak,1.13,23626886
110529,Summer Peak,1.39,23627524
110530,Summer Peak,1.27,23627589
110531,Winter Off-Peak,1.35,23628745
110532,Spring Break,1.28,23628818
110533,Winter Off-Peak,1.35,23629119
110534,Spring Break,1.0,23629364
110535,Summer Peak,0.81,23629960
110536,Spring Break,1.0,23630216
110537,Winter Off-Peak,0.94,23630510
110538,Winter Off-Peak,1.41,23630582
110539,Spring Break,0.96,23630829
110540,Spring Break,1.35,23631288
110541,Summer Peak,1.34,23631575
110542,Summer Peak,1.37,23631725
110543,Summer Peak,0.82,23632578
110544,Spring Break,1.15,23632853
110545,Spring Break,1.37,23633175
110546,Winter Off-Peak,1.23,23633872
110547,Winter Off-Peak,1.02,23634984
110548,Winter Off-Peak,1.29,23635601
110549,Winter Off-Peak,0.93,23636223
110550,Winter Off-Peak,1.42,23642287
110551,Winter Off-Peak,1.33,23642811
110552,Summer Peak,0.85,23643300
110553,Winter Off-Peak,1.19,23644347
110554,Winter Off-Peak,0.9,23644523
110555,Summer Peak,1.25,23644644
110556,Spring Break,0.98,23644901
110557,Spring Break,0.87,23646295
110558,Winter Off-Peak,0.95,23647298
110559,Spring Break,1.0,23648504
110560,Summer Peak,0.92,23649611
110561,Summer Peak,1.27,23649906
110562,Winter Off-Peak,0.94,23650008
110563,Spring Break,1.43,23650259
110564,Spring Break,0.91,23650568
110565,Summer Peak,1.49,23650576
110566,Spring Break,1.08,23650831
110567,Spring Break,1.31,23651443
110568,Winter Off-Peak,0.91,23652689
110569,Winter Off-Peak,0.99,23654584
110570,Spring Break,0.97,23660051
110571,Spring Break,0.97,23660605
110572,Spring Break,0.9,23660722
110573,Summer Peak,1.03,23661749
110574,Spring Break,1.18,23662000
110575,Winter Off-Peak,0.88,23662887
110576,Winter Off-Peak,1.27,23664280
110577,Spring Break,1.42,23664324
110578,Spring Break,1.42,23664916
110579,Winter Off-Peak,1.45,23665341
110580,Spring Break,0.82,23666777
110581,Spring Break,1.3,23667137
110582,Winter Off-Peak,1.49,23667332
110583,Summer Peak,1.16,23668381
110584,Spring Break,1.07,23668731
110585,Winter Off-Peak,1.22,23668732
110586,Summer Peak,1.33,23668733
110587,Winter Off-Peak,1.29,23668734
110588,Winter Off-Peak,1.33,23668735
110589,Spring Break,0.87,23668736
110590,Spring Break,0.92,23668737
110591,Summer Peak,1.25,23668738
110592,Spring Break,1.25,23668739
110593,Winter Off-Peak,0.86,23668740
110594,Summer Peak,1.39,23668741
110595,Winter Off-Peak,1.13,23668742
110596,Spring Break,1.3,23668743
110597,Winter Off-Peak,1.2,23668745
110598,Winter Off-Peak,1.05,23668746
110599,Summer Peak,1.04,23668747
110600,Winter Off-Peak,1.21,23668754
110601,Winter Off-Peak,1.21,23668849
110602,Summer Peak,0.91,23668975
110603,Winter Off-Peak,1.21,23669006
110604,Spring Break,1.11,23669140
110605,Winter Off-Peak,1.39,23669201
110606,Summer Peak,1.42,23669328
110607,Summer Peak,1.3,23669381
110608,Spring Break,1.24,23670513
110609,Spring Break,1.32,23671009
110610,Summer Peak,1.49,23671775
110611,Spring Break,1.22,23678832
110612,Spring Break,0.8,23681735
110613,Summer Peak,1.16,23682503
110614,Winter Off-Peak,0.84,23682816
110615,Summer Peak,1.15,23683049
110616,Summer Peak,1.0,23683504
110617,Spring Break,1.48,23683520
110618,Spring Break,1.38,23683924
110619,Summer Peak,1.05,23684349
110620,Spring Break,1.42,23684655
110621,Spring Break,1.45,23684864
110622,Summer Peak,1.13,23684973
110623,Summer Peak,0.94,23685538
110624,Winter Off-Peak,1.06,23685999
110625,Winter Off-Peak,1.32,23686606
110626,Spring Break,1.48,23687344
110627,Spring Break,1.17,23690062
110628,Winter Off-Peak,0.86,23691189
110629,Summer Peak,1.4,23691588
110630,Spring Break,1.08,23692933
110631,Summer Peak,0.86,23694603
110632,Summer Peak,0.9,23696307
