listing_id,property_name,room_type,latitude,longitude,host_id
22263904,Luxury condo with King Bed & 4K TV,Entire home/apt,40.70333,-74.00959,46842591
22264539,Loft-Style Room In Bushwick! (L/JMZ train line),Private room,40.70185,-73.93119,104035649
22264586,Williamsburg lofted bedroom,Private room,40.71291,-73.95959,50909072
22265411,Prime Upper East 2BR~Best Value,Entire home/apt,40.77383,-73.94903,162280872
22265621,Spacious Private Room by the East River,Private room,40.78714,-73.94114,62792050
22265765,2Br~Prime Upper east~Central park~10 Min,Entire home/apt,40.77466,-73.94748,162280872
22265878,"Quiet, newly renovated 2 Bedroom, Great Location",Entire home/apt,40.82025,-73.95206,19119771
22266183,Home away from home in Upper Manhattan,Private room,40.85521,-73.93528,6866356
22266234,Huge 3 bedroom in Manhattan,Entire home/apt,40.76405,-73.98877,91167002
22266286,Gema's Place,Private room,40.77216,-73.91252,44213272
22266538,Huge Bedroom with Private Entrance and Yard Access,Private room,40.71227,-73.93683,36283215
22266609,Bronx home with rooftop and laundry,Private room,40.80726,-73.92999,29412145
22266875,Cozy one bedroom,Entire home/apt,40.67933,-73.94472,158461160
22267036,Bright beautiful modern large and secure.,Entire home/apt,40.69367,-73.90756,138607228
22267217,City Living with a Home Town Feel.,Private room,40.80279,-73.9445,105061915
22267382,Modern and Cozy Large Studio in Brooklyn,Entire home/apt,40.68855,-73.97883,1910170
22267590,Spacious 1 bdr in Brooklyn Heights near all trains,Entire home/apt,40.69491,-73.99355,4915579
22267769,Cosy room in a cool Williamsburg Apt,Private room,40.71353,-73.96216,72593389
22267906,located 15 minutes away from Time Square,Private room,40.82592,-73.93911,24875845
22268101,Cute & Quiet 1 Bedroom In Greenwich Village,Entire home/apt,40.72847,-74.00068,4243073
22268166,"Manhattan, Room w/3 Beds Near Metro & Central Park",Private room,40.79428,-73.94433,154834587
22268506,Cozy Stay,Private room,40.69728,-73.91387,42427554
22268514,4 bedroom / 2 bathroom LOCATION LOCATION LOCATION,Entire home/apt,40.71703,-73.9923,13532838
22270195,LIC Private 1 Bdrm 10 mins away Manhattan NYC,Private room,40.75447,-73.92887,162745077
22273359,Amazing Apartment- 2 bedroom 1 bathroom,Entire home/apt,40.7625,-73.99778,79680629
22274388,Large Bedroom/Living Room/Bathroom and Backyard,Private room,40.67423,-73.92913,77751221
22274854,Heart of East Village / Next to Tompkins Sq Park,Entire home/apt,40.72486,-73.98241,162781363
22274932,Bushwick Street Art,Private room,40.71261,-73.91429,6924461
22275245,"Spacious room in Historical South Street Seaport,",Private room,40.70875,-74.00183,162784512
22275716,Cozy Studio  with Patio Next to Central Park,Entire home/apt,40.77428,-73.97893,23939793
22275821,,Entire home/apt,40.69546,-73.92741,49662398
22276159,Affordable private room in a home in NYC,Private room,40.64497,-74.08456,12258594
22276602,Loft in Brooklyn,Private room,40.70429,-73.936,128560208
22277233,Sunny & Dreamy Bedstuy Room,Private room,40.68379,-73.92932,105018962
22277333,Spacious 1 BR apartment in authentic Brooklyn,Entire home/apt,40.65616,-73.95676,25769776
22277436,"(Entire apt) Bright 1 Br apt in Astoria, Queens NY",Entire home/apt,40.76743,-73.92336,138200407
22277909,"Cozy, Upper West Side One Bedroom",Entire home/apt,40.78178,-73.97928,132464629
22278389,Private Room w/ Balcony in Williamsburg (Rooftop),Private room,40.71453,-73.96038,18616281
22278680,纽约 罗岛曼哈顿短租 Cozy room in Roosevelt Island,Shared room,40.76176,-73.94999,68945394
22278896,Affordable pied-a-Terre near south brooklyn ferry.,Entire home/apt,40.67989,-74.00818,31069102
22278941,Book it Vintage!,Private room,40.78068,-73.94963,116236385
22279040,"Private Room (rm2), 5 mins from Columbia",Private room,40.81245,-73.95813,21410914
22279575,"Comfort, convenience, elegance near Prospect Park",Private room,40.65381,-73.94819,96379938
22279816,THE PERFECT JANUARY SUBLET,Private room,40.84826,-73.94131,41930087
22280002,Stuyvesant Heights Loft like Apartment.,Entire home/apt,40.68206,-73.94417,67373899
22280395,Chinatown Super-host Quarters,Entire home/apt,40.71107,-73.99605,4189538
22280432,Private room in Fort Greene,Private room,40.68528,-73.96947,2838365
22280482,HUGE private bedroom in Artists' home in Bushwick,Private room,40.68847,-73.913,43756609
22280822,"Nice Room Where Soho, Little Italy, Chinatown Meet",Private room,40.71909,-73.99731,7475578
22281684,Modern Uptown Stay,Private room,40.81318,-73.94508,32153139
22281732,"Private Room (rm4), 5 mins from Columbia",Private room,40.8112,-73.95967,21410914
22281854,2 Queen Beds in Private bedroom Safe neighborhood,Private room,40.72761,-73.84109,80601038
22281888,The Fountain House,Entire home/apt,40.67077,-73.87564,162836752
22281921,Room close to mall,Private room,40.74059,-73.86866,34954588
22282419,The real New York experience,Private room,40.70208,-73.93259,80824522
22282513,Private Room on Greene,Private room,40.69049,-73.93262,112901574
22282585,New Private studio-apartment,Entire home/apt,40.79576,-73.93735,107296819
22283652,Simple stay in heart of Chelsea / Meatpacking,Entire home/apt,40.74247,-74.00234,24478039
22284181,Real 1 BR Musical Gem in Times Sq/Midtown West,Entire home/apt,40.76284,-73.99034,6447195
22288453,Private & Cozy Harlem/Washington Heights Room,Private room,40.83034,-73.94017,126397762
22289185,VERY LARGE STUDIO APT BEST LOCATION  IN NYC,Entire home/apt,40.74197,-73.98328,24715671
22290340,Brooklyn House,Entire home/apt,40.65099,-73.95596,58380725
22290370,MODERN HIPSTER LOFT,Entire home/apt,40.71304,-73.96252,11680404
22290580,A Holiday getaway in the heart of East Village,Private room,40.72923,-73.98251,162914079
22290967,(Room 102)法拉盛舒适轻奢套房,Private room,40.76475,-73.83,75216989
22291736,Perfect location -  Clean and spacious!,Entire home/apt,40.76565,-73.98708,37172480
22291811,Charming flat with Williamsburg view,Entire home/apt,40.71967,-73.9643,162923870
22291938,"Modern, Private Williamsburg Bedroom",Private room,40.7052,-73.94397,83170219
22292535,Söderläge - Spacious Queen bedroom in Williamsburg,Private room,40.71153,-73.95743,13262918
22292617,"Renovated apt, Harlem brownstone, private entrance",Entire home/apt,40.81529,-73.94367,4520714
22292865,"BEDSTUY BK - PAD
SHORT/ LONG TERM STAYS
NO EVENTS",Entire home/apt,40.68644,-73.93967,132130978
22293021,Huge and Beautiful Room in a Very Nice Apartment.,Private room,40.72575,-73.89456,137136024
22293394,Hippie 1 Bedroom in Chinatown,Entire home/apt,40.71532,-73.99903,48086015
22293539,Room for sublet in lovely Ridgewood!,Private room,40.70188,-73.90429,15788530
22294028,Spaced and beautiful - manhattan - close to subway,Private room,40.82258,-73.95368,12531773
22294102,"Chic, Cozy Gramercy Apartment",Entire home/apt,40.73445,-73.98423,9893943
22294260,Great 2bedroom in harlem,Entire home/apt,40.82392,-73.94537,122919892
22294283,Outdoor Space  2bed 2bath plus POOL,Entire home/apt,40.7771,-73.9502,113805886
22294297,5th Avenue One Bedroom,Entire home/apt,40.78208,-73.959,4085770
22294357,One bed near All transportation step from Park,Entire home/apt,40.77746,-73.95043,113805886
22294649,Cozy bedroom+bath for 2 in historic Park Slope NYC,Private room,40.6718,-73.98251,6997016
22295038,Home away from Home-Close to trains and JFK,Entire home/apt,40.66116,-73.90305,58237901
22295587,Two Floor Penthouse Apartment with Private Terrace,Private room,40.72454,-73.97573,152629314
22295591,Huge Luxury Brooklyn Apartment,Entire home/apt,40.60583,-73.95165,70079814
22295702,East Village Studio Apartment,Entire home/apt,40.72504,-73.98327,135587084
22295848,Boutique Style Studio in the Heart of Astoria,Entire home/apt,40.77714,-73.91071,1626430
22295960,Chelsea Gallery Space for events and exhibitions,Private room,40.75081,-74.00396,3750764
22296097,Chelsea Gallery Space for events and exhibitions,Private room,40.74913,-74.00373,3750764
22296197,"Chelsea Gallery for events, exhibitions, fashion",Entire home/apt,40.74888,-74.00481,3750764
22300341,Spacious Comfortable Williamsburg- 1 Bedroom Apt,Entire home/apt,40.71558,-73.94801,4238402
22301670,Charming One Bedroom In Cobble Hill,Entire home/apt,40.68696,-73.99955,162456824
22302452,High Ceilings & Great Light,Private room,40.67764,-73.96632,1371055
22302587,Charming room perfect to spend Summer,Private room,40.71796,-73.95522,8358654
22302785,Stunning Loft Penthouse Central Park Terrace New,Entire home/apt,40.76683,-73.96867,157757066
22303234,"Bright, spacious room in Williamsburg!",Private room,40.71092,-73.94765,4421803
22303856,Large 1-bedroom in Chelsea (unfurnished),Entire home/apt,40.74696,-73.99556,4364889
22303888,"Convenient to the east and west, private basement.",Entire home/apt,40.66255,-73.94676,310296
22303956,LARGE Best Loc & View of NYC! 10 Min to Time Sqr,Private room,40.72857,-73.95688,44682387
22303992,Private Master Bedroom in Harlem,Private room,40.80751,-73.95745,49404324
22304458,Loft w/Private Rooftop. Spectacular NYC Views,Entire home/apt,40.70781,-73.94479,2435822
22304644,Shannan's Place,Private room,40.68522,-73.97115,163046191
22304663,Charming House with Manhattan Views!,Entire home/apt,40.74801,-73.95032,163047898
22304757,Unique SoHo Oasis,Entire home/apt,40.72516,-74.00242,134031945
22305350,"Bright, clean, private room in good neighborhood",Private room,40.70398,-73.92403,335016
22305797,Cozy bedroom in a share apartmet,Private room,40.87504,-73.88476,65339610
22305896,Charming Garden Apartment in Brooklyn Brownstone,Entire home/apt,40.68156,-73.92036,530553
22305946,Spacious room in a cosy BedStuy palace,Private room,40.68891,-73.9548,79704239
22306163,Lovely Quiet Room in Bushwick Brooklyn,Private room,40.69914,-73.93394,4162008
22306300,Stylish spacious 1 bd centrally located in Midtown,Entire home/apt,40.75547,-73.99513,10730227
22306777,"Spacious, luminous, furnished Bushwick room",Entire home/apt,40.69613,-73.93264,19561602
22306848,2 bedroom Central Park West,Entire home/apt,40.77654,-73.97694,110704364
22306969,Cozy 1BR Woodside (20min - midtown&Bus from LGA),Entire home/apt,40.75689,-73.89763,3161518
22307078,Cozy studio in Gramercy,Entire home/apt,40.73419,-73.98132,36163515
22307248,Cool & Calm 3 Bed Apartment in Beautiful Bedstuy,Entire home/apt,40.68029,-73.94693,18146050
22307800,Cozy One Bedroom Apt in Brooklyn Close to Beaches,Entire home/apt,40.58486,-73.99004,163077876
22307861,Lovely 1BR Harlem apartment,Entire home/apt,40.80379,-73.95257,16004068
22308102,Cozy Triplex in UES with 2 balconies near Bloomies,Entire home/apt,40.76327,-73.96197,109270724
22308180,Sunny Manhattan Studio,Entire home/apt,40.77627,-73.95124,2424166
22308705,"Private, Roomy, Convenient Williamsburg Hotspot",Private room,40.70689,-73.9506,23165019
22308824,Clean and Comfy Home,Entire home/apt,40.7976,-73.93388,56704653
22309027,Brownstone Garden Apartment,Entire home/apt,40.68585,-73.96461,6154298
22309304,Upper class in the upper east,Entire home/apt,40.77835,-73.94756,75872359
22309568,My home.,Private room,40.72946,-73.86277,162546695
22309616,"Cool and Cozy living room, confortable couch .",Shared room,40.72299,-73.97809,160159744
22309710,"Newly Renovated, by LaGuardia Airport",Entire home/apt,40.76314,-73.88619,163098446
22309725,Astoria clean private room,Private room,40.76797,-73.92807,135446962
22309732,1 bedroom near Wall Street,Private room,40.70711,-74.01526,6933112
22309866,Cozy apartment close to subway & good restaurants,Entire home/apt,40.75824,-73.92822,72410854
22309943,Private room in Brooklyn 3 blocks from subway.,Private room,40.69131,-73.95666,163087464
22310190,COZY&QUITE WITH PARK AROUND THE BLOCK BARS & SHOPS,Entire home/apt,40.72515,-73.98422,163103487
22312190,Art Lover’s Dream! Chelsea Delight!,Private room,40.75071,-74.00247,52602009
22312886,Charming West Village Studio Pied-A-Terre.,Entire home/apt,40.74,-74.0079,1723702
22316496,Cozy private room in the heart of Nolita / Soho,Private room,40.72347,-73.99302,8726000
22318150,Large Loft Apartment - Private Terrace and Rooftop,Entire home/apt,40.67546,-73.93171,34403474
22318346,Comfy 23rd Floor Washington Heights Home,Entire home/apt,40.84385,-73.94324,985926
22321208,Elegant Apartment for Holidays in East Village,Entire home/apt,40.72677,-73.98267,65390606
22321252,Private bedroom in a doorman building in NYC,Private room,40.76684,-73.98539,138347327
22321322,Spacious & Comfy Apt in Heart of NYC,Entire home/apt,40.74435,-73.98097,964882
22321708,Quiet and Spacious Bedroom by the Astoria Park,Private room,40.77626,-73.92462,20780421
22321716,"Entire Apart, Close to Airport 15 min to Manhattan",Entire home/apt,40.75439,-73.89532,163189326
22321796,Brooklyn cute corner-unit modern apartment!,Entire home/apt,40.68345,-73.95078,68822704
22322311,Cute and Cozy One Bedroom with optional Futon Bed!,Private room,40.79733,-73.93695,65292898
22322326,Cozy room next to TimesSquare.,Private room,40.76384,-73.99309,21577034
22322524,Alcove Studio in the heart of Williamsburg,Entire home/apt,40.72021,-73.95695,103259676
22323325,Cozy One-Bedroom In Heart of Williamsburg,Entire home/apt,40.71787,-73.9587,30466311
22324099,Comfortable room in Manhattan Chinatown Apartment,Private room,40.71623,-73.99521,21028594
22324649,Stylish Apartment with Stunning Roof,Private room,40.69348,-73.92497,33714151
22324705,Spacious 1 Bedroom in the Heart of Union Square!,Entire home/apt,40.73509,-73.98637,163210909
22325054,UWS 2Bed Duplex Near Central Park!,Entire home/apt,40.78012,-73.97874,1227833
22325426,Convenient and friendly home  away from home,Private room,40.75966,-73.88295,163217478
22325453,1 BR Close to Central Park,Private room,40.8041,-73.95252,153660271
22325617,Charming room in Brooklyn,Private room,40.68195,-73.92113,52109239
22326826,Prime Williamsburg 1BR steps from the L train,Entire home/apt,40.71214,-73.94204,74155984
22327260,"Incredible Tribeca Loft: natural light, spacious",Entire home/apt,40.72345,-74.01001,11243357
22327622,Teranga (Hospitality) in Brooklyn,Private room,40.68556,-73.95417,25188010
22327744,Sunny room in Queens for couple,Private room,40.73449,-73.89227,79298323
22328089,*BEAUTIFUL BEDROOM**SUBWAY CLOSE!!,Private room,40.68116,-73.90502,156259857
22328175,Big room with private bath - close to Manhattan,Private room,40.75541,-73.90272,161351021
22328208,Gorgeous Room in Heart of Harlem,Private room,40.81688,-73.94132,29346825
22328478,"Sunny, Cozy, and a View!",Entire home/apt,40.66057,-73.94373,31369576
22328585,Home sweet Harlem,Private room,40.81991,-73.95248,154494056
22328689,Private room in GREENPOINT(hosting females only),Private room,40.72264,-73.9437,12788163
22329791,"Time Square ,Super Clean and Safe 2bedroom",Entire home/apt,40.76258,-73.9887,145844983
22330756,Cosy private Bedroom in Williamsburg,Private room,40.71127,-73.95898,54658419
22331268,Charming West Village Apartment,Entire home/apt,40.7375,-74.00493,4457329
22335475,Millions of View Luxury Apartment In Manhattan,Entire home/apt,40.75271,-73.99573,31660984
22336218,Greenpoint Sun Garden,Private room,40.7257,-73.95553,108150300
22336299,Boho Chic One Bedroom In Cobble Hill Brookyn,Entire home/apt,40.68669,-73.99909,134948140
22336423,The Double U,Private room,40.82441,-73.90361,40371157
22336899,Brooklyn Home with Jacuzzi Tub and Backyard,Entire home/apt,40.69573,-73.96744,15854250
22337162,Comfortable and clean room,Private room,40.70232,-73.94587,861330
22337421,Cozy Sunny Private Room in Bed-Stuy Brooklyn,Private room,40.69157,-73.95522,5891676
22337426,Quaint NYC One Bedroom,Entire home/apt,40.81038,-73.93809,57818788
22338292,Cute small one bedroom in Queens Woodside,Entire home/apt,40.74632,-73.91299,5795423
22338296,Two Bedroom UES Apartment with Great Amenities,Entire home/apt,40.77604,-73.951,16026189
22338304,"Brand New, Furnished 1 bedroom apartment",Entire home/apt,40.74404,-73.97887,160726948
22338452,Comfortable East Village 1 Bedroom,Entire home/apt,40.72813,-73.98132,4122771
22338613,"Quiet, comfortable true one bedroom near Columbia",Entire home/apt,40.83034,-73.94787,52593822
22338850,**BUDGET private room w/backyard,Private room,40.68731,-73.91669,154258141
22338901,Serene Studio on the best street in Hells Kitchen!,Entire home/apt,40.75895,-73.99502,58253835
22339165,Semi private room in great apartment,Shared room,40.68232,-73.96043,922478
22339218,*Lp)  Amazing Private Room in Brooklyn,Private room,40.68683,-73.91692,154258141
